Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location
2006,376,508976,110862,42 Courtney Street NORTH MELBOURNE 3051,North Melbourne,Metropolitan Hotel,42 Courtney Street NORTH MELBOURNE 3051,120,144.9541083709252,-37.801431447198595,"-37.801431447198595, 144.9541083709252"
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Waterfront,"Shop 19, Ground , 8 Whiteman Street SOUTHBANK 3006",349,144.95834505639274,-37.823162961789635,"-37.823162961789635, 144.95834505639274"
2007,61,105858,105858,590-592 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Tunnel Nightclub,590-592 Little Bourke Street MELBOURNE 3000,700,144.954708047618,-37.815341227740255,"-37.815341227740255, 144.954708047618"
2007,62,105384,105384,204-208 King Street MELBOURNE 3000,Melbourne (CBD),Great Western Hotel,204-208 King Street MELBOURNE 3000,390,144.95549294464604,-37.815213231403405,"-37.815213231403405, 144.95549294464604"
2007,64,104376,104376,14-20 Goldie Place MELBOURNE 3000,Melbourne (CBD),Word Events,14-20 Goldie Place MELBOURNE 3000,200,144.96074103693925,-37.81328770989657,"-37.81328770989657, 144.96074103693925"
2007,87,106057,106057,106 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Troika Bar,106 Little Lonsdale Street MELBOURNE 3000,60,144.9685990930347,-37.8091527973733,"-37.8091527973733, 144.9685990930347"
2007,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Captains Bar,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",80,144.9475184354052,-37.81649272044851,"-37.81649272044851, 144.9475184354052"
2008,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),Murmur,"Level 1, 15-19 Warburton Lane MELBOURNE 3000",50,144.9618461375,-37.81381261655065,"-37.81381261655065, 144.9618461375"
2008,56,101207,101207,184-186 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hollywood Karaoke Bar,"Level 1, 184-186 Bourke Street MELBOURNE 3000",204,144.96768778515002,-37.81267605070296,"-37.81267605070296, 144.96768778515002"
2008,64,515538,515538,4-6 Goldie Place MELBOURNE 3000,Melbourne (CBD),The Paris Cat,"Part Ground 0, 6 Goldie Place MELBOURNE 3000",120,144.96082902822292,-37.8135179672,"-37.8135179672, 144.96082902822292"
2008,65,105875,105875,318-322 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Money Order Office,"Basement 0, 318 Little Bourke Street MELBOURNE 3000",55,144.96312748595,-37.81292588924969,"-37.81292588924969, 144.96312748595"
2008,66,109436,109436,27-29 Tattersalls Lane MELBOURNE 3000,Melbourne (CBD),Section 8 Bar Pty Ltd,27-29 Tattersalls Lane MELBOURNE 3000,100,144.9653895502875,-37.8117616219,"-37.8117616219, 144.9653895502875"
2008,74,108103,108103,244-250 Queen Street MELBOURNE 3000,Melbourne (CBD),Shamiana,"Basement , 420 Queen Street MELBOURNE 3000",200,144.9599637901254,-37.812689930999994,"-37.812689930999994, 144.9599637901254"
2008,85,222221,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hoyts Cinemas,300 La Trobe Street MELBOURNE 3000,300,144.96283887062455,-37.810901747299994,"-37.810901747299994, 144.96283887062455"
2008,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE 3051,North Melbourne,The Castle Hotel,56-58 Courtney Street NORTH MELBOURNE 3051,317,144.9530338269468,-37.800898336900005,"-37.800898336900005, 144.9530338269468"
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Studio 3,"Shop 54, Level 2, 8 Whiteman Street SOUTHBANK 3006",900,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2008,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Locker Room Club Bar,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",500,144.94756024120602,-37.81674197865,"-37.81674197865, 144.94756024120602"
2009,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Bisq Cafe,"Unit 1, Bmt & Gnd , 107 Flinders Lane MELBOURNE 3000",170,144.97083438375,-37.81560654640644,"-37.81560654640644, 144.97083438375"
2009,33,105937,105937,435-443 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Marrakech Bar,"LwrGround , 25 Little Collins Street MELBOURNE 3000",200,144.96009729819357,-37.8163957115,"-37.8163957115, 144.96009729819357"
2009,35,102141,102141,280-292 Collins Street MELBOURNE 3000,Melbourne (CBD),The Charles Dickens Tavern,"Basement , 290 Collins Street MELBOURNE 3000",450,144.9645698422,-37.81562963034534,"-37.81562963034534, 144.9645698422"
2009,46,101130,101130,193-199 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Carlton Hotel,"Floor 1, 193-199 Bourke Street MELBOURNE 3000",250,144.96764570815,-37.813204415766194,"-37.813204415766194, 144.96764570815"
2009,48,101113,101113,59-63 Bourke Street MELBOURNE 3000,Melbourne (CBD),Madam Brussels,"Floor 3, 59-63 Bourke Street MELBOURNE 3000",256,144.9715577236,-37.81210627199973,"-37.81210627199973, 144.9715577236"
2009,65,105875,105875,318-322 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),M.O.O.,"Basement , 318 Little Bourke Street MELBOURNE 3000",55,144.96312748595,-37.81292588924969,"-37.81292588924969, 144.96312748595"
2009,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Three Degrees,1-7 Little Lonsdale Street MELBOURNE 3000,775,144.96572505308205,-37.8106786168,"-37.8106786168, 144.96572505308205"
2009,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bunker Lounge Bar,"Unit 1, Basement , 407 Swanston Street MELBOURNE 3000",92,144.96318266839148,-37.8089556346,"-37.8089556346, 144.96318266839148"
2009,375,103810,103810,5-17 Flemington Road NORTH MELBOURNE 3051,North Melbourne,RMIT Village Old Melbourne,5-17 Flemington Road NORTH MELBOURNE 3051,356,144.9558469105,-37.80143596776169,"-37.80143596776169, 144.9558469105"
2009,613,595153,109643,166 Albert Street EAST MELBOURNE 3002,East Melbourne,Cohen Cellars Wine Bar,"Shop 3, 166 Albert Street EAST MELBOURNE 3002",40,144.98562421367944,-37.81004733425,"-37.81004733425, 144.98562421367944"
2009,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Kingpin Bowling,"Part Mezzanine 1, 8 Whiteman Street SOUTHBANK 3006",347,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2009,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,E J Whitten Bar,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",70,144.94756024120602,-37.81674197865,"-37.81674197865, 144.94756024120602"
2009,1109,601809,593728,425-427 Docklands Drive DOCKLANDS 3008,Docklands,The Waterfront Room,"Shop 120, Part Level 1, 425-427 Docklands Drive DOCKLANDS 3008",500,144.93930627064125,-37.815237118,"-37.815237118, 144.93930627064125"
2010,11,108972,108972,10-22 Spencer Street MELBOURNE 3000,Melbourne (CBD),Pensione Hotel Melbourne,10-22 Spencer Street MELBOURNE 3000,50,144.9552446783062,-37.8205093017,"-37.8205093017, 144.9552446783062"
2010,14,103172,103172,31-39 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Joint,"Unit 6, Floor 1, 35 Elizabeth Street MELBOURNE 3000",329,144.9643344231734,-37.81742176035,"-37.81742176035, 144.9643344231734"
2010,15,103944,103944,277-279 Flinders Lane MELBOURNE 3000,Melbourne (CBD),The Night Cat City,"Unit 1, Basement , 277 Flinders Lane MELBOURNE 3000",400,144.96529756195,-37.81724060780317,"-37.81724060780317, 144.96529756195"
2010,43,101152,101152,457-471 Bourke Street MELBOURNE 3000,Melbourne (CBD),High Fidelity,"Part Ground , 461 Bourke Street MELBOURNE 3000",500,144.96017288029998,-37.815491932497984,"-37.815491932497984, 144.96017288029998"
2010,72,110106,110106,263-267 William Street MELBOURNE 3000,Melbourne (CBD),Metropolitan Hotel,263-267 William Street MELBOURNE 3000,300,144.95658352193058,-37.81292377025,"-37.81292377025, 144.95658352193058"
2010,74,106018,106018,395-397 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Horse Bazaar,"Ground , 397 Little Lonsdale Street MELBOURNE 3000",158,144.96024997335002,-37.811900537686626,"-37.811900537686626, 144.96024997335002"
2010,87,101023,101023,25 Bennetts Lane MELBOURNE 3000,Melbourne (CBD),Bennetts Lane Jazz Club,25 Bennetts Lane MELBOURNE 3000,300,144.96755702108555,-37.808891903200006,"-37.808891903200006, 144.96755702108555"
2010,217,103102,103102,171-175 Elgin Street CARLTON 3053,Carlton,Pugg Mahones,171-175 Elgin Street CARLTON 3053,500,144.96870746209237,-37.7975060626,"-37.7975060626, 144.96870746209237"
2010,252,106244,106244,160-162 Lygon Street CARLTON 3053,Carlton,Bar Centrale,"Ground , 160-162 Lygon Street CARLTON 3053",301,144.96677027632774,-37.80344127585,"-37.80344127585, 144.96677027632774"
2010,710,108617,108617,375-385 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Royce Hotel,375-385 St Kilda Road MELBOURNE 3004,120,144.9755412644784,-37.8350825851,"-37.8350825851, 144.9755412644784"
2010,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Waterfront,"Shop 19, Ground , 8 Whiteman Street SOUTHBANK 3006",349,144.95833558284,-37.82316159535,"-37.82316159535, 144.95833558284"
2010,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Club Odeon,"Shop 53, Level 2, 8 Whiteman Street SOUTHBANK 3006",560,144.95833558284,-37.82316159535,"-37.82316159535, 144.95833558284"
2010,2391,616966,616966,2 Boundary Road NORTH MELBOURNE 3051,North Melbourne,Vodka Locka & Red Leaf Restaurant,2 Boundary Road NORTH MELBOURNE 3051,40,144.9392476268893,-37.7953162502,"-37.7953162502, 144.9392476268893"
2011,32,102118,102118,480-490 Collins Street MELBOURNE 3000,Melbourne (CBD),Paloma,"Unit 4, Ground , 480 Collins Street MELBOURNE 3000",80,144.9579531098783,-37.81765020885,"-37.81765020885, 144.9579531098783"
2011,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,5-9 Bank Place MELBOURNE 3000,300,144.96028846784668,-37.81680411165,"-37.81680411165, 144.96028846784668"
2011,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),The Brasilian Bean,"Part Ground , 440 Collins Street MELBOURNE 3000",80,144.959761676,-37.81703292444878,"-37.81703292444878, 144.959761676"
2011,46,101130,101130,193-199 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Carlton Hotel,"Floor 1, 193-199 Bourke Street MELBOURNE 3000",250,144.9676457082,-37.8132044156083,"-37.8132044156083, 144.9676457082"
2011,46,105963,105963,196-212 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Hairy Canary,212 Little Collins Street MELBOURNE 3000,50,144.9671529602,-37.81390125606569,"-37.81390125606569, 144.9671529602"
2011,46,109413,109413,146 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cabinet Bar,"Level 1, 146 Swanston Street MELBOURNE 3000",90,144.96620165892986,-37.8141766338,"-37.8141766338, 144.96620165892986"
2011,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),Murmur,"Level 1, 15-19 Warburton Lane MELBOURNE 3000",50,144.96184613744998,-37.81381261655083,"-37.81381261655083, 144.96184613744998"
2011,58,108986,108986,161 Spring Street MELBOURNE 3000,Melbourne (CBD),The European,"Ground , 161 Spring Street MELBOURNE 3000",703,144.97242969517836,-37.81095112325,"-37.81095112325, 144.97242969517836"
2011,65,105875,105875,318-322 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Penny Blue,2 Little Bourke Street MELBOURNE 3000,85,144.96312748595,-37.81292588921778,"-37.81292588921778, 144.96312748595"
2011,66,105694,105694,233-237 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Emerald Peacock,"Floor 1, 233-237 Lonsdale Street MELBOURNE 3000",300,144.96554789555,-37.81158038753336,"-37.81158038753336, 144.96554789555"
2011,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Coopers Inn,"Shop 1, 242-284 Exhibition Street MELBOURNE 3000",400,144.969975601,-37.80941502835881,"-37.80941502835881, 144.969975601"
2011,217,103102,103102,171-175 Elgin Street CARLTON 3053,Carlton,Pugg Mahones,171-175 Elgin Street CARLTON 3053,500,144.96870746214594,-37.79750606265,"-37.79750606265, 144.96870746214594"
2011,218,106222,106222,270-276 Lygon Street CARLTON 3053,Carlton,University Hotel,"Part Ground , 272 Lygon Street CARLTON 3053",111,144.96724408904998,-37.80052682319415,"-37.80052682319415, 144.96724408904998"
2011,362,103239,103239,547-549 Elizabeth Street MELBOURNE 3000,North Melbourne,Musicbox  - Karaoke Bar,"Ground , 547 Elizabeth Street MELBOURNE 3000",150,144.95847822216865,-37.80538135475,"-37.80538135475, 144.95847822216865"
2011,424,109706,109706,297-307 Victoria Street WEST MELBOURNE 3003,West Melbourne (Residential),Jawa Bar,297 Victoria Street WEST MELBOURNE 3003,40,144.95137608587072,-37.80564242085,"-37.80564242085, 144.95137608587072"
2012,11,108971,108971,561-585 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Holiday Inn On Flinders Melbourne,561-585 Flinders Lane MELBOURNE 3000,100,144.9551042286722,-37.82020005155,"-37.82020005155, 144.9551042286722"
2012,12,103994,103994,502-504 Flinders Street MELBOURNE 3000,Melbourne (CBD),Insignia on Flinders,502-504 Flinders Street MELBOURNE 3000,100,144.9576564463,-37.82005688960382,"-37.82005688960382, 144.9576564463"
2012,23,102099,102099,419-429 Collins Street MELBOURNE 3000,Melbourne (CBD),Silk Road on Collins,"Gnd & Mezz , 425 Collins Street MELBOURNE 3000",911,144.9606526790311,-37.8175282387,"-37.8175282387, 144.9606526790311"
2012,31,102113,102113,546-566 Collins Street MELBOURNE 3000,Melbourne (CBD),Nero Bar,"Shop 12, Ground , 546 Collins Street MELBOURNE 3000",80,144.955844197494,-37.8182445037,"-37.8182445037, 144.955844197494"
2012,43,101154,101154,483-501 Bourke Street MELBOURNE 3000,Melbourne (CBD),RACV City Club,501 Bourke Street MELBOURNE 3000,410,144.9595844372,-37.815885617556646,"-37.815885617556646, 144.9595844372"
2012,45,105960,105960,318-322 Little Collins Street MELBOURNE 3000,Melbourne (CBD),New Guernica,"Level 2, 318-322 Little Collins Street MELBOURNE 3000",380,144.96400961735,-37.81488660859307,"-37.81488660859307, 144.96400961735"
2012,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),Murmur,"Level 1, 15-19 Warburton Lane MELBOURNE 3000",50,144.96184613744998,-37.81381261655083,"-37.81381261655083, 144.96184613744998"
2012,62,105384,105384,204-208 King Street MELBOURNE 3000,Melbourne (CBD),Great Western Hotel,204-208 King Street MELBOURNE 3000,390,144.95548344508188,-37.8152118513,"-37.8152118513, 144.95548344508188"
2012,64,104659,104659,67-73 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Charlie's Bar,"Basement , 67 Hardware Lane MELBOURNE 3000",143,144.960908100334,-37.81323463775,"-37.81323463775, 144.960908100334"
2012,74,108103,108103,244-250 Queen Street MELBOURNE 3000,Melbourne (CBD),Shamiana,"Basement , 420 Queen Street MELBOURNE 3000",200,144.95996379000147,-37.81268993115,"-37.81268993115, 144.95996379000147"
2012,270,104468,104468,156-292 Grattan Street PARKVILLE 3010,Parkville,HJC Bar,"Part Level 1, 156-292 Grattan Street PARKVILLE 3010",200,144.96118327739998,-37.79677546429379,"-37.79677546429379, 144.96118327739998"
2012,613,595153,109643,166 Albert Street EAST MELBOURNE 3002,East Melbourne,Cohen Cellars Wine Bar,"Shop 3, 166 Albert Street EAST MELBOURNE 3002",40,144.98562421368925,-37.81004733415,"-37.81004733415, 144.98562421368925"
2012,753,598987,598987,Evan Walker Bridge SOUTHBANK 3006,Southbank,Ponfish Island,"Kiosk ,  Evan Walker Bridge SOUTHBANK 3006",150,144.96506470675,-37.819831896339885,"-37.819831896339885, 144.96506470675"
2012,1109,601809,593728,425-427 Docklands Drive DOCKLANDS 3008,Docklands,The Waterfront Room,"Shop 120, Part Level 1, 425-427 Docklands Drive DOCKLANDS 3008",500,144.93930627056113,-37.81523711805,"-37.81523711805, 144.93930627056113"
2013,15,103944,103944,277-279 Flinders Lane MELBOURNE 3000,Melbourne (CBD),The Liberty Social,"Unit 1, Basement , 277 Flinders Lane MELBOURNE 3000",400,144.96529756195,-37.81724060801719,"-37.81724060801719, 144.96529756195"
2013,16,104020,104020,150-162 Flinders Street MELBOURNE 3000,Melbourne (CBD),Forum Theatre Bar,"Part Ground , 150-162 Flinders Street MELBOURNE 3000",1500,144.9693864777,-37.81648558712138,"-37.81648558712138, 144.9693864777"
2013,17,103921,103921,91-93 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Papa Goose,91 Flinders Lane MELBOURNE 3000,440,144.97121779675,-37.81541282961696,"-37.81541282961696, 144.97121779675"
2013,17,103926,103926,125-127 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Gogo,"Basement , 125 Flinders Lane MELBOURNE 3000",300,144.97039992735,-37.81568919542343,"-37.81568919542343, 144.97039992735"
2013,23,102098,102098,415-417 Collins Street MELBOURNE 3000,Melbourne (CBD),The Sherlock Holmes Inn,"Basement , 415 Collins Street MELBOURNE 3000",131,144.96086833885,-37.81746943542926,"-37.81746943542926, 144.96086833885"
2013,31,102113,102113,546-566 Collins Street MELBOURNE 3000,Melbourne (CBD),Nero Bar,"Shop 12, Ground , 546 Collins Street MELBOURNE 3000",80,144.95584419736474,-37.81824450365,"-37.81824450365, 144.95584419736474"
2013,33,100730,100730,12-16 Bank Place MELBOURNE 3000,Melbourne (CBD),Melbourne Savage Club,12-16 Bank Place MELBOURNE 3000,90,144.9605773490057,-37.81654512525,"-37.81654512525, 144.9605773490057"
2013,33,105933,105933,425-427 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Irish Times,"Ground , 427 Little Collins Street MELBOURNE 3000",170,144.9605354565,-37.81625436476561,"-37.81625436476561, 144.9605354565"
2013,33,110148,110148,98-110 William Street MELBOURNE 3000,Melbourne (CBD),The Australian Club,98-110 William Street MELBOURNE 3000,280,144.95912288516678,-37.816746354550006,"-37.816746354550006, 144.95912288516678"
2013,47,101119,101119,137-141 Bourke Street MELBOURNE 3000,Melbourne (CBD),Levels Nightclub,"Level 1, 137-141 Bourke Street MELBOURNE 3000",400,144.969167321,-37.81279275577653,"-37.81279275577653, 144.969167321"
2013,67,105675,105675,113 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Seamstress,113 Lonsdale Street MELBOURNE 3000,160,144.9690110814,-37.8105653391226,"-37.8105653391226, 144.9690110814"
2013,104,103219,103219,413-417 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Workshop,"Level 1, 413-417 Elizabeth Street MELBOURNE 3000",230,144.9605217742531,-37.80918733525,"-37.80918733525, 144.9605217742531"
2013,104,104085,104085,167-175 Franklin Street MELBOURNE 3000,Melbourne (CBD),Velvet Underground,"Basement , 167 Franklin Street MELBOURNE 3000",200,144.95915618785,-37.80897727672806,"-37.80897727672806, 144.95915618785"
2013,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,298 Lygon Street CARLTON 3053,60,144.9673762927908,-37.79998581475,"-37.79998581475, 144.9673762927908"
2013,260,103272,103272,642-644 Elizabeth Street MELBOURNE 3000,Carlton,City Mic Bar Karaoke,642-644 Elizabeth Street MELBOURNE 3000,70,144.95861439894244,-37.80328698225,"-37.80328698225, 144.95861439894244"
2013,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE 3051,North Melbourne,Albion Hotel,171-173 Curzon Street NORTH MELBOURNE 3051,150,144.94855068617562,-37.7988987439,"-37.7988987439, 144.94855068617562"
